ticket_id,sla_hours,sla_breached
T004543,168,False
T004544,168,False
T004545,72,False
T004546,24,False
T004547,168,False
T004548,168,False
T004549,168,False
T004550,168,False
T004551,168,False
T004552,168,False
T004553,168,False
T004554,24,False
T004555,168,False
T004556,168,False
T004557,4,False
T004558,72,False
T004559,72,False
T004560,24,False
T004561,168,False
T004562,168,False
T004563,168,False
T004564,72,False
T004565,168,False
T004566,168,False
T004567,24,False
T004568,168,False
T004569,168,False
T004570,168,False
T004571,168,False
T004572,168,False
T004573,168,False
T004574,24,False
T004575,168,False
T004576,168,False
T004577,168,False
T004578,168,False
T004579,168,False
T004580,168,False
T004581,24,False
T004582,168,False
T004583,24,False
T004584,24,False
T004585,72,False
T004586,24,False
T004587,24,False
T004588,72,False
T004589,72,False
T004590,4,False
T004591,24,False
T004592,168,False
T004593,168,False
T004594,72,False
T004595,72,False
T004596,168,False
T004597,72,False
T004598,168,False
T004599,72,False
T004600,168,False
T004601,72,False
T004602,72,False
T004603,168,False
T004604,168,False
T004605,72,False
T004606,168,False
T004607,72,False
T004608,4,False
T004609,168,False
T004610,168,False
T004611,168,False
T004612,72,False
T004613,168,False
T004614,168,False
T004615,168,False
T004616,72,False
T004617,72,False
T004618,4,False
T004619,72,False
T004620,168,False
T004621,168,False
T004622,24,False
T004623,72,False
T004624,72,False
T004625,168,False
T004626,168,False
T004627,72,False
T004628,24,False
T004629,168,False
T004630,72,False
T004631,168,False
T004632,24,False
T004633,4,False
T004634,168,False
T004635,168,False
T004636,168,False
T004637,168,False
T004638,72,False
T004639,72,False
T004640,168,False
T004641,168,False
T004642,72,False
T004643,24,False
T004644,168,False
T004645,72,False
T004646,168,False
T004647,168,False
T004648,168,False
T004649,168,False
T004650,168,False
T004651,168,False
T004652,168,False
T004653,168,False
T004654,168,False
T004655,168,False
T004656,72,False
T004657,72,False
T004658,24,False
T004659,168,False
T004660,24,False
T004661,168,False
T004662,168,False
T004663,24,False
T004664,72,False
T004665,168,False
T004666,24,False
T004667,72,False
T004668,24,False
T004669,168,False
T004670,24,False
T004671,72,False
T004672,72,False
T004673,168,False
T004674,168,False
T004675,168,False
T004676,72,False
T004677,72,False
T004678,168,False
T004679,72,False
T004680,72,False
T004681,72,False
T004682,168,False
T004683,168,False
T004684,72,False
T004685,24,False
T004686,72,False
T004687,4,False
T004688,168,False
T004689,168,False
T004690,168,False
T004691,72,False
T004692,168,False
T004693,168,False
T004694,168,False
T004695,168,False
T004696,168,False
T004697,4,False
T004698,72,False
T004699,24,False
T004700,168,False
T004701,168,False
T004702,24,False
T004703,4,False
T004704,24,False
T004705,72,False
T004706,168,False
T004707,72,False
T004708,72,False
T004709,24,False
T004710,168,False
T004711,168,False
T004712,168,False
T004713,168,False
T004714,72,False
T004715,24,False
T004716,168,False
T004717,168,False
T004718,168,False
T004719,72,False
T004720,72,False
T004721,72,False
T004722,168,False
T004723,24,False
T004724,168,False
T004725,168,False
T004726,4,False
T004727,24,False
T004728,24,False
T004729,168,False
T004730,24,False
T004731,168,False
T004732,168,False
T004733,4,False
T004734,168,False
T004735,24,False
T004736,168,False
T004737,168,False
T004738,168,False
T004739,24,False
T004740,168,False
T004741,72,False
T004742,72,False
T004743,72,False
T004744,72,False
T004745,168,False
T004746,168,False
T004747,168,False
T004748,4,False
T004749,72,False
T004750,72,False
T004751,168,False
T004752,24,False
T004753,168,False
T004754,168,False
T004755,72,False
T004756,72,False
T004757,72,False
T004758,168,False
T004759,168,False
T004760,168,False
T004761,168,False
T004762,168,False
T004763,24,False
T004764,168,False
T004765,24,False
T004766,168,False
T004767,168,False
T004768,168,False
T004769,72,False
T004770,168,False
T004771,72,False
T004772,168,False
T004773,168,False
T004774,168,False
T004775,168,False
T004776,72,False
T004777,168,False
T004778,168,False
T004779,24,False
T004780,72,False
T004781,168,False
T004782,72,False
T004783,168,False
T004784,24,False
T004785,72,False
T004786,72,False
T004787,168,False
T004788,24,False
T004789,168,False
T004790,168,False
T004791,72,False
T004792,168,False
T004793,24,False
T004794,24,False
T004795,168,False
T004796,72,False
T004797,168,False
T004798,72,False
T004799,72,False
T004800,168,False
T004801,72,False
T004802,72,False
T004803,72,False
T004804,168,False
T004805,168,False
T004806,72,False
T004807,168,False
T004808,72,False
T004809,72,False
T004810,168,False
T004811,168,False
T004812,168,False
T004813,72,False
T004814,72,False
T004815,168,False
T004816,168,False
T004817,168,False
T004818,168,False
T004819,72,False
T004820,72,False
T004821,168,False
T004822,72,False
T004823,72,False
T004824,72,False
T004825,168,False
T004826,168,False
T004827,72,False
T004828,72,False
T004829,168,False
T004830,72,False
T004831,72,False
T004832,168,False
T004833,168,False
T004834,168,False
T004835,72,False
T004836,168,False
T004837,72,False
T004838,72,False
T004839,72,False
T004840,24,False
T004841,24,False
T004842,72,False
T004843,168,False
T004844,168,False
T004845,24,False
T004846,168,False
T004847,24,False
T004848,72,False
T004849,168,False
T004850,24,False
T004851,24,False
T004852,72,False
T004853,168,False
T004854,72,False
T004855,72,False
T004856,72,False
T004857,72,False
T004858,168,False
T004859,168,False
T004860,168,False
T004861,168,False
T004862,72,False
T004863,168,False
T004864,72,False
T004865,168,False
T004866,168,False
T004867,24,False
T004868,24,False
T004869,4,False
T004870,72,False
T004871,72,False
T004872,24,False
T004873,168,False
T004874,4,False
T004875,168,False
T004876,72,False
T004877,72,False
T004878,72,False
T004879,24,False
T004880,168,False
T004881,72,False
T004882,168,False
T004883,72,False
T004884,168,False
T004885,24,False
T004886,168,False
T004887,72,False
T004888,168,False
T004889,72,False
T004890,72,False
T004891,24,False
T004892,168,False
T004893,168,False
T004894,72,False
T004895,72,False
T004896,72,False
T004897,4,False
T004898,168,False
T004899,72,False
T004900,24,False
T004901,24,False
T004902,72,False
T004903,168,False
T004904,4,False
T004905,72,False
T004906,168,False
T004907,72,False
T004908,168,False
T004909,72,False
T004910,72,False
T004911,168,False
T004912,24,False
T004913,168,False
T004914,168,False
T004915,168,False
T004916,168,False
T004917,168,False
T004918,72,False
T004919,168,False
T004920,168,False
T004921,4,False
T004922,168,False
T004923,4,False
T004924,168,False
T004925,72,False
T004926,168,False
T004927,168,False
T004928,72,False
T004929,168,False
T004930,168,False
T004931,72,False
T004932,168,False
T004933,168,False
T004934,168,False
T004935,24,False
T004936,168,False
T004937,168,False
T004938,168,False
T004939,168,False
T004940,168,False
T004941,72,False
T004942,24,False
T004943,168,False
T004944,168,False
T004945,72,False
T004946,168,False
T004947,168,False
T004948,168,False
T004949,24,False
T004950,72,False
T004951,168,False
T004952,24,False
T004953,4,False
T004954,168,False
T004955,72,False
T004956,168,False
T004957,168,False
T004958,72,False
T004959,72,False
T004960,168,False
T004961,168,False
T004962,72,False
T004963,168,False
T004964,168,False
T004965,168,False
T004966,72,False
T004967,72,False
T004968,168,False
T004969,168,False
T004970,24,False
T004971,168,False
T004972,168,False
T004973,72,False
T004974,168,False
T004975,72,False
T004976,168,False
T004977,168,False
T004978,168,False
T004979,168,False
T004980,72,False
T004981,72,False
T004982,72,False
T004983,72,False
T004984,168,False
T004985,24,False
T004986,72,False
T004987,72,False
T004988,168,False
T004989,168,False
T004990,24,False
T004991,168,False
T004992,72,False
T004993,168,False
T004994,168,False
T004995,24,False
T004996,24,False
T004997,72,False
T004998,72,False
T004999,24,False
T005000,24,False
T005001,24,False
T005002,24,False
T005003,168,False
T005004,72,False
T005005,168,False
T005006,72,False
T005007,72,False
T005008,168,False
T005009,168,False
T005010,168,False
T005011,72,False
T005012,168,False
T005013,72,False
T005014,24,False
T005015,24,False
T005016,168,False
T005017,72,False
T005018,24,False
T005019,24,False
T005020,168,False
T005021,168,False
T005022,168,False
T005023,168,False
T005024,24,False
T005025,168,False
T005026,168,False
T005027,168,False
T005028,168,False
T005029,72,False
T005030,72,False
T005031,168,False
T005032,168,False
T005033,24,False
T005034,168,False
T005035,72,False
T005036,168,False
T005037,168,False
T005038,168,False
T005039,72,False
T005040,24,False
T005041,168,False
T005042,24,False
T005043,168,False
T005044,168,False
T005045,168,False
T005046,24,False
T005047,168,False
T005048,24,False
T005049,168,False
T005050,4,False
T005051,72,False
T005052,4,False
T005053,72,False
T005054,168,False
T005055,168,False
T005056,168,False
T005057,168,False
T005058,72,False
T005059,168,False
T005060,168,False
T005061,72,False
T005062,168,False
T005063,168,False
T005064,168,False
T005065,4,False
T005066,168,False
T005067,24,False
T005068,168,False
T005069,168,False
T005070,24,False
T005071,168,False
T005072,4,False
T005073,72,False
T005074,168,False
T005075,4,False
T005076,168,False
T005077,24,False
T005078,72,False
T005079,72,False
T005080,72,False
T005081,72,False
T005082,168,False
T005083,168,False
T005084,168,False
T005085,168,False
T005086,72,False
T005087,72,False
T005088,72,False
T005089,168,False
T005090,72,False
T005091,72,False
T005092,24,False
T005093,24,False
T005094,168,False
T005095,168,False
T005096,168,False
T005097,24,False
T005098,72,False
T005099,168,False
T005100,72,False
T005101,168,False
T005102,72,False
T005103,72,False
T005104,72,False
T005105,72,False
T005106,4,False
T005107,168,False
T005108,72,False
T005109,72,False
T005110,168,False
T005111,72,False
T005112,72,False
T005113,168,False
T005114,72,False
T005115,24,False
T005116,168,False
T005117,4,False
T005118,168,False
T005119,168,False
T005120,168,False
T005121,168,False
T005122,168,False
T005123,72,False
T005124,168,False
T005125,72,False
T005126,72,False
T005127,168,False
T005128,168,False
T005129,168,False
T005130,168,False
T005131,72,False
T005132,168,False
T005133,168,False
T005134,168,False
T005135,72,False
T005136,168,False
T005137,168,False
T005138,72,False
T005139,72,False
T005140,168,False
T005141,72,False
T005142,168,False
T005143,168,False
T005144,72,False
T005145,72,False
T005146,24,False
T005147,72,False
T005148,168,False
T005149,24,False
T005150,168,False
T005151,24,False
T005152,168,False
T005153,168,False
T005154,168,False
T005155,168,False
T005156,168,False
T005157,168,False
T005158,168,False
T005159,168,False
T005160,168,False
T005161,168,False
T005162,168,False
T005163,72,False
T005164,72,False
T005165,72,False
T005166,168,False
T005167,168,False
T005168,24,False
T005169,168,False
T005170,72,False
T005171,168,False
T005172,72,False
T005173,24,False
T005174,24,False
T005175,4,False
T005176,72,False
T005177,24,False
T005178,168,False
T005179,168,False
T005180,168,False
T005181,168,False
T005182,72,False
T005183,168,False
T005184,168,False
T005185,4,False
T005186,72,False
T005187,72,False
T005188,168,False
T005189,168,False
T005190,168,False
T005191,168,False
T005192,72,False
T005193,168,False
T005194,168,False
T005195,168,False
T005196,168,False
T005197,72,False
T005198,24,False
T005199,168,False
T005200,72,False
T005201,168,False
T005202,4,False
T005203,168,False
T005204,168,False
T005205,72,False
T005206,168,False
T005207,168,False
T005208,24,False
T005209,72,False
T005210,4,False
T005211,168,False
T005212,168,False
T005213,72,False
T005214,168,False
T005215,168,False
T005216,72,False
T005217,72,False
T005218,72,False
T005219,4,False
T005220,72,False
T005221,72,False
T005222,4,False
T005223,72,False
T005224,72,False
T005225,168,False
T005226,72,False
T005227,24,False
T005228,24,False
T005229,168,False
T005230,168,False
T005231,24,False
T005232,168,False
T005233,24,False
T005234,72,False
T005235,168,False
T005236,72,False
T005237,24,False
T005238,168,False
T005239,168,False
T005240,24,False
T005241,168,False
T005242,168,False
T005243,72,False
T005244,168,False
T005245,168,False
T005246,168,False
T005247,168,False
T005248,168,False
T005249,168,False
T005250,24,False
T005251,24,False
T005252,168,False
T005253,168,False
T005254,168,False
T005255,168,False
T005256,72,False
T005257,72,False
T005258,168,False
T005259,168,False
T005260,72,False
T005261,72,False
T005262,168,False
T005263,72,False
T005264,168,False
T005265,168,False
T005266,168,False
T005267,168,False
T005268,168,False
T005269,24,False
T005270,168,False
T005271,168,False
T005272,168,False
T005273,168,False
T005274,24,False
T005275,168,False
T005276,72,False
T005277,72,False
T005278,168,False
T005279,24,False
T005280,168,False
T005281,168,False
T005282,168,False
T005283,168,False
T005284,168,False
T005285,72,False
T005286,72,False
T005287,168,False
T005288,72,False
T005289,168,False
T005290,4,False
T005291,4,False
T005292,168,False
T005293,72,False
T005294,24,False
T005295,168,False
T005296,168,False
T005297,168,False
T005298,168,False
T005299,24,False
T005300,24,False
T005301,24,False
T005302,168,False
T005303,168,False
T005304,168,False
T005305,24,False
T005306,72,False
T005307,4,False
T005308,24,False
T005309,168,False
T005310,168,False
T005311,168,False
T005312,72,False
T005313,24,False
T005314,168,False
T005315,24,False
T005316,72,False
T005317,168,False
T005318,72,False
T005319,168,False
T005320,168,False
T005321,24,False
T005322,72,False
T005323,168,False
T005324,168,False
T005325,168,False
T005326,168,False
T005327,168,False
T005328,168,False
T005329,168,False
T005330,168,False
T005331,24,False
T005332,72,False
T005333,168,False
T005334,168,False
T005335,168,False
T005336,168,False
T005337,24,False
T005338,168,False
T005339,168,False
T005340,168,False
T005341,168,False
T005342,168,False
T005343,72,False
T005344,168,False
T005345,168,False
T005346,72,False
T005347,72,False
T005348,168,False
T005349,168,False
T005350,72,False
T005351,168,False
T005352,168,False
T005353,168,False
T005354,168,False
T005355,168,False
T005356,72,False
T005357,72,False
T005358,72,False
T005359,168,False
T005360,72,False
T005361,72,False
T005362,72,False
T005363,168,False
T005364,24,False
T005365,168,False
T005366,24,False
T005367,168,False
T005368,72,False
T005369,168,False
T005370,168,False
T005371,24,False
T005372,168,False
