ticket_id,created_at,first_response_at,resolved_at,priority,status,issue_type,channel,customer_id,agent_id,first_response_mins,resolution_time_hours,sla_hours,sla_breached,reopened,escalated,csat
T002203,22-12-2024 18:30,23-12-2024 01:42,08:07.7,Low,Closed,API Failure,Email,C0715,A010,432,15.63,168,FALSE,FALSE,FALSE,3.4
T002204,03-04-2025 07:17,03-04-2025 10:40,08:27.3,Medium,Closed,UI Bug,Email,C0697,A014,203,43.85,72,FALSE,FALSE,FALSE,3.4
T002205,20-05-2025 16:37,20-05-2025 19:12,41:58.1,Medium,Closed,API Failure,Portal,C0328,A040,155,2.08,72,FALSE,FALSE,FALSE,3.4
T002206,11-12-2024 20:30,12-12-2024 02:10,05:56.1,Low,Closed,Payroll Sync Error,Phone,C0604,A015,340,69.6,168,FALSE,FALSE,FALSE,3.5
T002207,26-12-2024 15:36,27-12-2024 00:21,30:45.2,Low,Closed,Integration Config,Portal,C0259,A017,525,13.91,168,FALSE,FALSE,FALSE,2.8
T002208,12-01-2025 17:47,13-01-2025 05:02,50:52.6,Low,Closed,Permission Issue,Email,C0437,A018,675,18.06,168,FALSE,FALSE,FALSE,3.1
T002209,01-06-2025 16:15,01-06-2025 22:19,24:57.4,Low,Closed,Permission Issue,Email,C0718,A032,364,24.16,168,FALSE,FALSE,FALSE,3.3
T002210,26-03-2025 15:17,26-03-2025 18:51,28:05.5,Low,Closed,API Failure,Phone,C0564,A038,214,8.17,168,FALSE,FALSE,FALSE,3.3
T002211,22-03-2025 05:24,22-03-2025 09:18,24:01.0,Medium,Closed,Payroll Sync Error,Email,C0349,A023,234,1,72,FALSE,FALSE,FALSE,2.6
T002212,20-02-2025 02:42,20-02-2025 07:56,42:57.0,Medium,Closed,Permission Issue,Email,C0693,A023,314,1,72,FALSE,TRUE,FALSE,3.2
T002213,30-03-2025 21:11,31-03-2025 04:13,29:36.3,Low,Closed,API Failure,Email,C0515,A035,422,7.29,168,FALSE,FALSE,FALSE,3.3
T002214,14-11-2024 20:11,15-11-2024 06:11,44:40.7,Low,Closed,Integration Config,Email,C0449,A039,600,55.55,168,FALSE,TRUE,FALSE,2
T002215,19-02-2025 11:18,19-02-2025 13:06,33:03.9,Medium,Closed,Permission Issue,Email,C0399,A015,108,3.25,72,FALSE,FALSE,FALSE,3.6
T002216,11-09-2025 02:55,11-09-2025 04:19,49:52.7,Medium,Closed,Integration Config,Chat,C0596,A024,84,63.9,72,FALSE,FALSE,TRUE,3.8
T002217,19-10-2025 02:57,19-10-2025 04:46,05:18.3,Medium,Closed,API Failure,Phone,C0214,A028,109,13.13,72,FALSE,FALSE,FALSE,4.5
T002218,16-12-2024 02:49,16-12-2024 06:13,16:31.3,Medium,Closed,Performance Issue,Email,C0546,A016,204,27.44,72,FALSE,FALSE,FALSE,4
T002219,07-08-2025 16:02,08-08-2025 00:48,32:16.9,Low,Closed,Data Mismatch,Email,C0562,A016,526,34.5,168,FALSE,FALSE,FALSE,2.5
T002220,10-12-2024 05:14,10-12-2024 09:32,10:14.2,Low,Closed,Data Mismatch,Chat,C0289,A040,258,26.94,168,FALSE,FALSE,FALSE,3.9
T002221,14-06-2025 22:16,14-06-2025 22:32,40:47.5,High,Closed,Integration Config,Email,C0259,A039,16,51.4,24,FALSE,FALSE,TRUE,3.7
T002222,18-03-2025 12:11,18-03-2025 14:24,22:02.2,Low,Closed,Login Issue,Phone,C0258,A006,133,5.17,168,FALSE,FALSE,FALSE,4.7
T002223,20-02-2025 21:29,21-02-2025 04:53,39:24.9,Low,Closed,API Failure,Phone,C0388,A002,444,20.16,168,FALSE,FALSE,FALSE,3.5
T002224,16-03-2025 16:03,16-03-2025 16:50,18:29.3,High,Closed,Billing Query,Email,C0784,A013,47,1.26,24,FALSE,FALSE,FALSE,4.4
T002225,03-02-2025 21:06,04-02-2025 04:58,59:22.3,Low,Closed,Payroll Sync Error,Email,C0694,A009,472,60.88,168,FALSE,FALSE,FALSE,3
T002226,03-02-2025 16:55,03-02-2025 22:05,35:49.9,Low,Closed,API Failure,Phone,C0545,A034,310,14.67,168,FALSE,FALSE,FALSE,3.2
T002227,15-08-2025 13:02,16-08-2025 04:44,11:35.1,Low,Closed,API Failure,Email,C0265,A017,942,10.16,168,FALSE,FALSE,FALSE,4
T002228,30-03-2025 12:50,30-03-2025 13:41,58:45.4,High,Closed,API Failure,Email,C0313,A027,51,9.14,24,FALSE,FALSE,TRUE,4.6
T002229,13-06-2025 02:09,13-06-2025 06:28,15:30.9,Medium,Closed,UI Bug,Email,C0040,A029,259,25.09,72,FALSE,FALSE,FALSE,3.9
T002230,27-02-2025 00:28,27-02-2025 05:11,38:36.1,Low,Closed,Performance Issue,Portal,C0210,A037,283,17.17,168,FALSE,FALSE,FALSE,2.9
T002231,31-03-2025 07:52,31-03-2025 10:10,02:09.6,Medium,Closed,Payroll Sync Error,Portal,C0272,A022,138,55.16,72,FALSE,FALSE,FALSE,4
T002232,14-10-2025 13:58,14-10-2025 19:43,48:29.5,Low,Closed,Integration Config,Chat,C0136,A024,345,101.83,168,FALSE,FALSE,FALSE,2.1
T002233,21-12-2024 11:58,21-12-2024 22:01,07:14.5,Low,Closed,Integration Config,Email,C0599,A007,603,60.15,168,FALSE,FALSE,FALSE,3.1
T002234,22-04-2025 06:36,22-04-2025 07:18,11:15.3,High,Closed,Data Mismatch,Chat,C0060,A034,42,39.58,24,FALSE,FALSE,TRUE,4.5
T002235,15-06-2025 13:32,15-06-2025 16:34,32:17.0,Medium,Closed,Login Issue,Email,C0510,A012,182,1,72,FALSE,FALSE,FALSE,4.3
T002236,28-03-2025 17:12,28-03-2025 20:05,34:13.6,Medium,Closed,Data Mismatch,Email,C0676,A023,173,22.36,72,FALSE,FALSE,FALSE,4.3
T002237,22-08-2025 09:16,22-08-2025 10:14,13:11.7,High,Closed,Performance Issue,Chat,C0515,A015,58,18.95,24,FALSE,FALSE,FALSE,5
T002238,18-09-2025 00:22,18-09-2025 03:21,38:01.5,Medium,Closed,API Failure,Phone,C0015,A033,179,9.26,72,FALSE,FALSE,FALSE,4.8
T002239,19-05-2025 07:05,19-05-2025 14:43,06:44.5,Low,Closed,Data Mismatch,Email,C0614,A013,458,45.02,168,FALSE,FALSE,FALSE,3.7
T002240,11-07-2025 20:47,12-07-2025 04:37,47:10.0,Low,Closed,Performance Issue,Portal,C0255,A023,470,1,168,FALSE,FALSE,FALSE,4.3
T002241,29-12-2024 22:39,30-12-2024 05:43,43:45.1,Low,Closed,Permission Issue,Email,C0737,A038,424,22.06,168,FALSE,FALSE,FALSE,3.4
T002242,07-11-2024 16:42,07-11-2024 20:30,10:43.6,Low,Closed,Data Mismatch,Chat,C0722,A032,228,85.48,168,FALSE,FALSE,FALSE,2.9
T002243,16-01-2025 12:43,16-01-2025 15:07,38:20.5,Medium,Closed,Performance Issue,Phone,C0535,A035,144,4.91,72,FALSE,FALSE,FALSE,4.4
T002244,14-04-2025 20:54,14-04-2025 23:40,49:37.7,Medium,Closed,Payroll Sync Error,Email,C0235,A001,166,35.92,72,FALSE,FALSE,FALSE,3.9
T002245,27-01-2025 19:41,27-01-2025 22:58,48:11.0,Medium,Closed,Permission Issue,Email,C0131,A005,197,12.12,72,FALSE,FALSE,FALSE,4.4
T002246,23-05-2025 20:56,24-05-2025 00:28,02:35.2,Medium,Closed,API Failure,Email,C0670,A013,212,17.1,72,FALSE,FALSE,FALSE,3.1
T002247,16-03-2025 19:28,16-03-2025 19:30,52:56.4,Low,Closed,API Failure,Portal,C0685,A005,2,11.41,168,FALSE,FALSE,FALSE,3.6
T002248,11-05-2025 10:59,11-05-2025 11:23,42:53.5,High,Closed,UI Bug,Chat,C0017,A032,24,12.72,24,FALSE,FALSE,FALSE,3.6
T002249,12-07-2025 14:36,12-07-2025 17:42,09:38.0,Medium,Closed,Login Issue,Email,C0185,A021,186,1.56,72,FALSE,FALSE,FALSE,3.7
T002250,10-11-2024 10:13,10-11-2024 14:11,54:40.5,Medium,Closed,API Failure,Portal,C0391,A024,238,13.68,72,FALSE,FALSE,FALSE,3.4
T002251,14-07-2025 14:04,14-07-2025 21:57,11:30.0,Low,Closed,Payroll Sync Error,Chat,C0423,A018,473,22.12,168,FALSE,FALSE,FALSE,3
T002252,19-04-2025 01:32,19-04-2025 04:33,15:02.8,Medium,Closed,Login Issue,Email,C0442,A021,181,20.71,72,FALSE,FALSE,FALSE,5
T002253,27-08-2025 18:40,27-08-2025 19:16,08:17.0,Medium,Closed,API Failure,Chat,C0696,A010,36,11.47,72,FALSE,FALSE,FALSE,4.1
T002254,09-05-2025 21:20,10-05-2025 01:03,38:08.8,Medium,Closed,Permission Issue,Email,C0655,A024,223,25.29,72,FALSE,FALSE,FALSE,2.7
T002255,09-06-2025 09:04,09-06-2025 16:41,04:05.0,Low,Closed,Payroll Sync Error,Email,C0556,A040,457,1,168,FALSE,FALSE,FALSE,3.8
T002256,19-06-2025 11:23,19-06-2025 17:02,28:26.9,Medium,Closed,UI Bug,Email,C0012,A021,339,27.08,72,FALSE,FALSE,FALSE,3.7
T002257,27-03-2025 13:42,28-03-2025 01:47,42:03.0,Low,Closed,Integration Config,Email,C0520,A025,725,1,168,FALSE,FALSE,FALSE,4
T002258,21-09-2025 13:28,21-09-2025 13:40,33:35.1,High,Closed,Payroll Sync Error,Chat,C0080,A023,12,20.09,24,FALSE,TRUE,FALSE,3.4
T002259,17-06-2025 04:38,17-06-2025 10:26,58:30.0,Low,Closed,Billing Query,Email,C0674,A022,348,31.34,168,FALSE,FALSE,FALSE,3.4
T002260,07-05-2025 09:57,07-05-2025 22:52,14:52.5,Low,Closed,Billing Query,Email,C0302,A004,775,43.28,168,FALSE,FALSE,FALSE,3
T002261,30-12-2024 15:30,30-12-2024 23:50,41:56.9,Low,Closed,Payroll Sync Error,Portal,C0216,A034,500,53.19,168,FALSE,FALSE,FALSE,2.7
T002262,17-11-2024 09:34,17-11-2024 19:29,53:23.8,Low,Closed,Performance Issue,Email,C0248,A006,595,20.32,168,FALSE,TRUE,FALSE,2.3
T002263,15-09-2025 06:04,15-09-2025 13:12,52:34.3,Low,Closed,Data Mismatch,Email,C0541,A028,428,66.8,168,FALSE,FALSE,FALSE,2.7
T002264,13-12-2024 16:43,13-12-2024 17:51,10:03.8,High,Closed,API Failure,Phone,C0272,A031,68,19.44,24,FALSE,FALSE,FALSE,3.8
T002265,04-07-2025 01:37,04-07-2025 10:06,54:56.5,Low,Closed,Data Mismatch,Portal,C0133,A035,509,12.29,168,FALSE,TRUE,FALSE,3.2
T002266,26-06-2025 00:47,26-06-2025 04:51,22:16.9,Medium,Closed,Data Mismatch,Email,C0005,A039,244,62.58,72,FALSE,FALSE,FALSE,3.8
T002267,04-03-2025 11:56,04-03-2025 13:50,54:58.2,Low,Closed,Data Mismatch,Phone,C0756,A023,114,17.97,168,FALSE,FALSE,FALSE,4
T002268,03-10-2025 18:10,03-10-2025 18:59,59:28.7,Medium,Closed,Integration Config,Chat,C0542,A006,49,40.82,72,FALSE,FALSE,FALSE,4.5
T002269,23-10-2025 13:41,23-10-2025 17:08,13:06.5,Medium,Closed,Payroll Sync Error,Phone,C0629,A016,207,38.52,72,FALSE,FALSE,FALSE,2.9
T002270,13-12-2024 03:36,13-12-2024 06:05,35:44.4,Low,Closed,Performance Issue,Phone,C0690,A002,149,35.99,168,FALSE,FALSE,FALSE,3.5
T002271,14-01-2025 09:34,14-01-2025 15:35,15:51.4,Low,Closed,Billing Query,Chat,C0773,A024,361,14.68,168,FALSE,FALSE,FALSE,3.2
T002272,18-12-2024 05:10,18-12-2024 16:15,07:12.2,Low,Closed,Integration Config,Portal,C0747,A017,665,8.94,168,FALSE,FALSE,FALSE,2.7
T002273,01-01-2025 23:53,02-01-2025 03:16,53:50.0,Medium,Closed,Login Issue,Portal,C0141,A001,203,1,72,FALSE,FALSE,FALSE,3.7
T002274,31-07-2025 14:26,01-08-2025 01:41,06:17.5,Low,Closed,Data Mismatch,Email,C0483,A006,675,28.66,168,FALSE,FALSE,FALSE,3.1
T002275,25-05-2025 07:11,25-05-2025 07:16,28:13.4,High,Closed,Integration Config,Portal,C0305,A005,5,79.28,24,FALSE,FALSE,TRUE,3.7
T002276,26-11-2024 07:52,26-11-2024 19:55,06:57.9,Low,Closed,Billing Query,Email,C0345,A029,723,10.24,168,FALSE,FALSE,FALSE,2.6
T002277,03-05-2025 14:05,03-05-2025 14:07,30:25.4,Urgent,Closed,Performance Issue,Phone,C0562,A012,2,17.41,4,FALSE,FALSE,FALSE,4.4
T002278,24-02-2025 00:18,24-02-2025 11:10,38:52.2,Low,Closed,Billing Query,Portal,C0270,A039,652,6.34,168,FALSE,FALSE,FALSE,2.3
T002279,24-02-2025 05:32,24-02-2025 22:31,16:57.0,Low,Closed,API Failure,Email,C0108,A003,1019,10.74,168,FALSE,FALSE,FALSE,2.6
T002280,26-09-2025 18:15,27-09-2025 06:27,33:02.5,Low,Closed,Billing Query,Email,C0558,A001,732,22.3,168,FALSE,FALSE,FALSE,3.7
T002281,06-04-2025 03:15,06-04-2025 11:31,55:37.4,Low,Closed,Login Issue,Portal,C0474,A027,496,10.67,168,FALSE,FALSE,FALSE,3.6
T002282,12-04-2025 07:22,12-04-2025 07:34,22:26.0,Urgent,Closed,API Failure,Email,C0082,A024,12,1,4,FALSE,FALSE,FALSE,4.5
T002283,16-04-2025 15:07,16-04-2025 18:05,15:11.4,Medium,Closed,Login Issue,Email,C0638,A019,178,4.13,72,FALSE,FALSE,FALSE,5
T002284,27-09-2025 10:59,27-09-2025 13:37,42:16.6,Low,Closed,Billing Query,Chat,C0084,A008,158,34.71,168,FALSE,FALSE,FALSE,4.7
T002285,31-10-2025 11:08,31-10-2025 13:53,08:41.0,Medium,Closed,Billing Query,Email,C0290,A002,165,1,72,FALSE,FALSE,FALSE,4.1
T002286,10-04-2025 12:38,10-04-2025 13:40,17:09.0,Medium,Closed,Payroll Sync Error,Portal,C0071,A030,62,43.64,72,FALSE,FALSE,FALSE,4.2
T002287,20-01-2025 20:32,21-01-2025 01:38,32:25.0,Low,Pending,API Failure,Email,C0175,A030,306,1,168,FALSE,FALSE,FALSE,3.7
T002288,14-02-2025 20:03,15-02-2025 00:15,31:28.6,Medium,Closed,Performance Issue,Portal,C0463,A039,252,15.46,72,FALSE,FALSE,FALSE,3.8
T002289,29-06-2025 09:55,29-06-2025 20:36,52:23.9,Low,Closed,UI Bug,Portal,C0395,A032,641,24.94,168,FALSE,FALSE,FALSE,3.9
T002290,25-11-2024 00:47,25-11-2024 02:54,36:13.7,Medium,Closed,UI Bug,Chat,C0091,A001,127,11.81,72,FALSE,FALSE,FALSE,4.3
T002291,25-11-2024 18:58,26-11-2024 00:06,04:40.0,Low,Pending,UI Bug,Chat,C0469,A038,308,38.1,168,FALSE,FALSE,FALSE,2.3
T002292,07-12-2024 09:25,07-12-2024 09:49,58:52.5,Medium,Closed,Integration Config,Chat,C0434,A013,24,53.56,72,FALSE,FALSE,FALSE,2.9
T002293,17-05-2025 11:40,17-05-2025 14:09,00:15.2,Medium,Closed,Performance Issue,Email,C0249,A011,149,27.33,72,FALSE,FALSE,FALSE,4.1
T002294,05-06-2025 21:35,06-06-2025 00:29,16:31.7,Medium,Closed,API Failure,Email,C0644,A010,174,4.69,72,FALSE,FALSE,FALSE,3.4
T002295,10-09-2025 08:11,10-09-2025 08:23,01:58.9,High,Closed,Payroll Sync Error,Portal,C0681,A026,12,44.84,24,FALSE,FALSE,FALSE,4.9
T002296,24-03-2025 16:36,24-03-2025 16:46,02:07.8,High,Closed,Payroll Sync Error,Chat,C0572,A020,10,36.42,24,FALSE,FALSE,FALSE,3.7
T002297,30-05-2025 08:14,30-05-2025 19:26,06:55.3,Low,Open,Login Issue,Portal,C0241,A017,672,4.88,168,FALSE,FALSE,FALSE,3
T002298,13-02-2025 19:35,14-02-2025 01:01,04:30.0,Low,Closed,UI Bug,Chat,C0702,A017,326,2.48,168,FALSE,FALSE,FALSE,4.5
T002299,26-11-2024 09:54,26-11-2024 14:03,24:13.7,Low,Closed,Billing Query,Email,C0496,A004,249,38.49,168,FALSE,FALSE,FALSE,3.8
T002300,24-02-2025 11:20,24-02-2025 23:53,52:47.5,Low,Closed,Integration Config,Email,C0340,A005,753,12.53,168,FALSE,FALSE,FALSE,1.9
T002301,05-04-2025 01:59,05-04-2025 06:17,23:43.4,Medium,Closed,Performance Issue,Email,C0793,A023,258,24.41,72,FALSE,FALSE,FALSE,3.6
T002302,13-07-2025 00:28,13-07-2025 08:01,45:14.0,Low,Closed,Billing Query,Portal,C0744,A010,453,19.28,168,FALSE,FALSE,FALSE,3.3
T002303,07-07-2025 15:30,07-07-2025 16:17,01:03.4,Medium,Closed,UI Bug,Phone,C0471,A028,47,22.51,72,FALSE,FALSE,FALSE,3.5
T002304,10-04-2025 07:55,10-04-2025 15:54,32:18.5,Low,Closed,UI Bug,Phone,C0463,A033,479,3.62,168,FALSE,FALSE,FALSE,3.6
T002305,17-06-2025 16:47,18-06-2025 00:56,20:42.2,Low,Closed,Data Mismatch,Phone,C0275,A026,489,12.56,168,FALSE,FALSE,FALSE,2.9
T002306,30-07-2025 10:16,30-07-2025 11:50,00:20.6,High,Closed,Login Issue,Email,C0015,A029,94,11.73,24,FALSE,FALSE,FALSE,3.3
T002307,30-05-2025 10:26,30-05-2025 22:09,12:05.8,Low,Closed,Data Mismatch,Email,C0041,A027,703,42.77,168,FALSE,FALSE,FALSE,2.2
T002308,26-10-2025 07:20,26-10-2025 15:09,41:23.7,Low,Closed,UI Bug,Email,C0208,A018,469,41.35,168,FALSE,FALSE,FALSE,2.6
T002309,19-09-2025 05:41,19-09-2025 14:02,41:44.0,Low,Closed,Data Mismatch,Email,C0060,A040,501,1,168,FALSE,FALSE,FALSE,3.3
T002310,29-12-2024 12:28,30-12-2024 01:00,50:17.6,Low,Closed,UI Bug,Email,C0365,A010,752,15.37,168,FALSE,FALSE,FALSE,3.8
T002311,16-04-2025 04:23,16-04-2025 07:42,52:52.0,Medium,Closed,API Failure,Email,C0240,A005,199,16.49,72,FALSE,FALSE,FALSE,4.7
T002312,09-05-2025 00:28,09-05-2025 05:41,14:16.5,Low,Closed,Data Mismatch,Portal,C0608,A010,313,20.77,168,FALSE,FALSE,FALSE,4.3
T002313,27-09-2025 21:38,27-09-2025 22:41,38:27.0,Medium,Closed,API Failure,Chat,C0790,A021,63,1,72,FALSE,FALSE,FALSE,4.2
T002314,29-11-2024 12:38,29-11-2024 17:05,23:16.4,Medium,Closed,Payroll Sync Error,Email,C0160,A024,267,43.74,72,FALSE,FALSE,FALSE,3.3
T002315,15-01-2025 22:04,16-01-2025 01:33,04:02.0,Medium,Closed,Data Mismatch,Chat,C0397,A038,209,1,72,FALSE,FALSE,FALSE,3.7
T002316,25-04-2025 04:33,25-04-2025 14:20,06:32.4,Low,Closed,API Failure,Email,C0794,A003,587,13.55,168,FALSE,FALSE,FALSE,3.8
T002317,28-10-2025 19:53,29-10-2025 05:07,23:19.4,Low,Closed,Billing Query,Chat,C0500,A040,554,21.5,168,FALSE,FALSE,FALSE,3.3
T002318,05-01-2025 04:06,05-01-2025 05:32,55:04.6,Low,Closed,Payroll Sync Error,Email,C0209,A031,86,23.82,168,FALSE,FALSE,FALSE,3.7
T002319,11-04-2025 08:06,11-04-2025 11:57,04:17.6,Low,Closed,Data Mismatch,Portal,C0133,A037,231,36.96,168,FALSE,FALSE,FALSE,3.7
T002320,04-12-2024 13:51,04-12-2024 16:10,31:48.7,Medium,Closed,Data Mismatch,Email,C0381,A002,139,35.67,72,FALSE,FALSE,FALSE,3
T002321,14-09-2025 07:34,14-09-2025 08:56,57:29.8,Low,Closed,Payroll Sync Error,Portal,C0433,A002,82,46.39,168,FALSE,FALSE,FALSE,3.5
T002322,02-05-2025 16:13,02-05-2025 20:34,12:17.5,Low,Closed,API Failure,Chat,C0609,A039,261,13.98,168,FALSE,FALSE,FALSE,4.5
T002323,23-02-2025 17:05,23-02-2025 19:49,48:45.6,Medium,Closed,Data Mismatch,Chat,C0731,A034,164,60.72,72,FALSE,FALSE,FALSE,2.6
T002324,20-11-2024 22:35,20-11-2024 22:52,50:48.2,Medium,Closed,API Failure,Portal,C0389,A020,17,26.26,72,FALSE,FALSE,FALSE,4.6
T002325,17-09-2025 09:23,17-09-2025 13:36,33:08.1,Medium,Closed,Login Issue,Email,C0583,A033,253,1.17,72,FALSE,FALSE,FALSE,2.9
T002326,01-04-2025 04:48,01-04-2025 08:42,28:23.3,Low,Closed,Data Mismatch,Email,C0432,A004,234,32.66,168,FALSE,FALSE,FALSE,4.4
T002327,25-10-2025 19:05,25-10-2025 20:59,23:06.1,Medium,Closed,Payroll Sync Error,Email,C0274,A011,114,13.3,72,FALSE,FALSE,FALSE,5
T002328,16-06-2025 09:43,16-06-2025 17:16,25:29.7,Low,Closed,Data Mismatch,Portal,C0351,A005,453,65.71,168,FALSE,FALSE,FALSE,2.3
T002329,19-01-2025 15:53,19-01-2025 16:07,15:48.9,Urgent,Closed,Permission Issue,Email,C0134,A025,14,7.37,4,FALSE,FALSE,TRUE,3.6
T002330,14-08-2025 05:13,14-08-2025 16:34,12:31.5,Low,Closed,Login Issue,Email,C0066,A037,681,4.98,168,FALSE,FALSE,FALSE,3
T002331,20-01-2025 02:46,20-01-2025 10:06,23:26.0,Low,Closed,API Failure,Email,C0639,A034,440,9.62,168,FALSE,FALSE,FALSE,3.1
T002332,15-01-2025 13:02,15-01-2025 13:15,45:15.3,Urgent,Closed,API Failure,Phone,C0205,A009,13,1.72,4,FALSE,FALSE,FALSE,3.5
T002333,15-07-2025 06:53,15-07-2025 18:25,53:22.0,Low,Closed,Data Mismatch,Email,C0298,A006,692,1,168,FALSE,TRUE,TRUE,3.3
T002334,11-03-2025 12:39,11-03-2025 13:42,29:33.0,High,Closed,API Failure,Email,C0117,A018,63,9.84,24,FALSE,FALSE,TRUE,3.2
T002335,24-03-2025 05:28,24-03-2025 20:44,57:52.3,Low,Closed,API Failure,Email,C0267,A014,916,4.5,168,FALSE,FALSE,FALSE,2.1
T002336,31-07-2025 09:55,31-07-2025 15:51,17:29.3,Low,Closed,Login Issue,Email,C0794,A019,356,6.37,168,FALSE,FALSE,FALSE,3.2
T002337,05-02-2025 13:38,05-02-2025 16:48,52:46.5,Low,Closed,Login Issue,Phone,C0149,A014,190,20.23,168,FALSE,FALSE,FALSE,3.5
T002338,11-09-2025 22:32,11-09-2025 22:53,45:56.1,High,Closed,UI Bug,Chat,C0194,A040,21,43.22,24,FALSE,FALSE,FALSE,3.4
T002339,02-03-2025 09:20,03-03-2025 00:45,49:55.7,Low,Closed,Payroll Sync Error,Portal,C0680,A017,925,24.49,168,FALSE,FALSE,FALSE,2.5
T002340,17-07-2025 05:06,17-07-2025 11:34,08:47.4,Low,Closed,Login Issue,Chat,C0179,A035,388,8.03,168,FALSE,FALSE,FALSE,3.7
T002341,01-02-2025 19:52,01-02-2025 20:18,11:59.7,Urgent,Closed,API Failure,Email,C0148,A029,26,7.32,4,FALSE,FALSE,FALSE,5
T002342,26-01-2025 05:55,26-01-2025 08:16,27:27.8,Medium,Closed,Payroll Sync Error,Chat,C0465,A017,141,44.53,72,FALSE,FALSE,FALSE,3.3
T002343,24-09-2025 23:43,25-09-2025 07:24,37:43.4,Low,Closed,Login Issue,Portal,C0569,A008,461,1.9,168,FALSE,FALSE,FALSE,3.6
T002344,15-12-2024 22:17,16-12-2024 06:47,28:18.0,Low,Closed,API Failure,Email,C0005,A001,510,6.18,168,FALSE,FALSE,FALSE,4.2
T002345,23-12-2024 12:31,23-12-2024 15:20,58:20.9,Low,Closed,Payroll Sync Error,Chat,C0526,A036,169,45.45,168,FALSE,FALSE,FALSE,2.8
T002346,17-05-2025 13:18,17-05-2025 14:31,42:30.7,High,Closed,Permission Issue,Chat,C0280,A007,73,8.41,24,FALSE,FALSE,TRUE,4.4
T002347,25-12-2024 20:30,25-12-2024 23:22,12:12.4,Medium,Closed,Login Issue,Email,C0499,A005,172,11.7,72,FALSE,FALSE,FALSE,4
T002348,09-03-2025 00:53,09-03-2025 03:56,52:22.4,Low,Closed,Integration Config,Phone,C0436,A024,183,27.97,168,FALSE,FALSE,TRUE,3.6
T002349,25-04-2025 13:36,25-04-2025 15:28,14:03.0,Low,Closed,API Failure,Chat,C0216,A028,112,19.63,168,FALSE,FALSE,FALSE,3.3
T002350,15-05-2025 13:16,15-05-2025 15:07,11:45.7,High,Closed,Data Mismatch,Email,C0687,A017,111,18.92,24,FALSE,FALSE,FALSE,4.1
T002351,15-07-2025 08:13,15-07-2025 19:42,57:17.4,Low,Closed,Login Issue,Email,C0515,A037,689,8.73,168,FALSE,FALSE,FALSE,2.7
T002352,19-10-2025 08:31,19-10-2025 12:11,49:26.6,Medium,Closed,Billing Query,Portal,C0137,A020,220,31.3,72,FALSE,FALSE,FALSE,3
T002353,27-06-2025 18:24,27-06-2025 20:09,20:03.9,Low,Closed,Integration Config,Email,C0612,A003,105,24.93,168,FALSE,FALSE,FALSE,4.6
T002354,23-10-2025 19:47,23-10-2025 20:58,23:48.0,High,Closed,Login Issue,Email,C0595,A037,71,13.6,24,FALSE,FALSE,FALSE,2.6
T002355,23-08-2025 04:32,23-08-2025 08:48,17:05.3,Low,Closed,Payroll Sync Error,Phone,C0280,A026,256,61.74,168,FALSE,FALSE,FALSE,3.3
T002356,19-05-2025 23:40,20-05-2025 00:24,32:39.1,High,Closed,Data Mismatch,Email,C0132,A015,44,27.88,24,FALSE,FALSE,TRUE,3.6
T002357,04-09-2025 16:30,05-09-2025 05:09,13:56.4,Low,Closed,Billing Query,Portal,C0393,A008,759,27.72,168,FALSE,FALSE,FALSE,3.2
T002358,22-06-2025 01:48,22-06-2025 03:55,39:26.4,Low,Closed,API Failure,Chat,C0481,A013,127,13.85,168,FALSE,FALSE,FALSE,4
T002359,07-09-2025 03:23,07-09-2025 04:01,51:58.6,Medium,Closed,UI Bug,Chat,C0513,A003,38,21.48,72,FALSE,FALSE,FALSE,4.4
T002360,24-05-2025 06:39,24-05-2025 09:06,39:04.0,Low,Closed,Payroll Sync Error,Email,C0628,A001,147,1,168,FALSE,FALSE,FALSE,3.4
T002361,08-05-2025 07:44,08-05-2025 09:31,10:05.2,Medium,Closed,API Failure,Portal,C0419,A009,107,7.43,72,FALSE,FALSE,FALSE,5
T002362,26-12-2024 15:57,26-12-2024 19:18,57:59.0,Low,Closed,API Failure,Portal,C0202,A031,201,1,168,FALSE,FALSE,FALSE,3.7
T002363,09-04-2025 04:26,09-04-2025 08:38,29:32.8,Medium,Closed,API Failure,Email,C0652,A026,252,9.05,72,FALSE,FALSE,FALSE,3.6
T002364,07-12-2024 00:04,07-12-2024 01:08,13:28.3,Medium,Closed,Login Issue,Chat,C0658,A017,64,19.14,72,FALSE,FALSE,FALSE,3.4
T002365,29-05-2025 21:35,29-05-2025 22:40,21:05.7,High,Closed,Login Issue,Email,C0462,A034,65,1.76,24,FALSE,FALSE,FALSE,3.9
T002366,16-03-2025 06:56,16-03-2025 07:36,42:27.6,High,Closed,Data Mismatch,Email,C0778,A009,40,1.77,24,FALSE,FALSE,FALSE,4.4
T002367,05-04-2025 11:03,05-04-2025 22:20,01:07.7,Low,Closed,Data Mismatch,Email,C0202,A013,677,56.95,168,FALSE,FALSE,FALSE,1.4
T002368,18-08-2025 09:32,18-08-2025 15:46,12:25.6,Low,Closed,API Failure,Phone,C0152,A005,374,11.66,168,FALSE,FALSE,FALSE,3.1
T002369,29-05-2025 03:52,29-05-2025 06:56,58:12.4,Medium,Closed,Billing Query,Portal,C0222,A013,184,44.1,72,FALSE,FALSE,FALSE,4
