ticket_id,created_at,first_response_at,resolved_at,priority,status,issue_type,channel,customer_id,agent_id,first_response_mins,resolution_time_hours,sla_hours,sla_breached,reopened,escalated,csat,created_date,created_hour,created_weekday,agent_name,team,experience_years,customer_size,customer_segment,year_month
T001892,2025-05-03 18:19:10,2025-05-03 21:10:10,2025-05-05 03:46:16.490039,Medium,Closed,Integration Config,Chat,C0027,A019,171.0,33.45180278861111,72,0,False,False,3.5,2025-05-03,18,Saturday,Agent_19,Tier 1,1.1,Small,FinTech,2025-05
T001893,2024-12-09 11:41:55,2024-12-09 23:53:55,2024-12-10 04:04:13.010397,Low,Closed,Api Failure,Portal,C0508,A040,732.0,16.37166955472222,168,0,False,False,3.8,2024-12-09,11,Monday,Agent_40,Tier 1,1.2,Small,HR,2024-12
T001894,2025-04-13 21:45:20,2025-04-14 02:10:20,2025-04-15 00:14:22.725955,Low,Closed,Permission Issue,Chat,C0527,A006,265.0,26.484090543055554,168,0,False,False,3.0,2025-04-13,21,Sunday,Agent_6,Tier 1,3.2,Small,Education,2025-04
T001895,2025-04-12 19:32:01,2025-04-12 21:47:01,2025-04-12 20:32:01.000000,High,Closed,Login Issue,Email,C0775,A039,135.0,1.0,24,0,False,False,3.9,2025-04-12,19,Saturday,Agent_39,Tier 2,1.9,Small,HR,2025-04
T001896,2024-12-31 09:11:32,2024-12-31 10:26:32,2024-12-31 10:11:32.000000,High,Closed,Performance Issue,Portal,C0365,A008,75.0,1.0,24,0,False,False,3.9,2024-12-31,9,Tuesday,Agent_8,Integration,2.5,Large,FinTech,2024-12
T001897,2025-02-04 15:43:25,2025-02-05 01:40:25,2025-02-05 05:24:00.190133,Low,Closed,Login Issue,Portal,C0298,A024,597.0,13.67644170361111,168,0,False,False,3.8,2025-02-04,15,Tuesday,Agent_24,Tier 1,1.9,Small,Education,2025-02
T001898,2025-05-23 18:33:27,2025-05-23 22:40:27,2025-05-24 16:36:31.827350,Medium,Closed,Permission Issue,Email,C0777,A020,247.0,22.051340930555558,72,0,False,False,3.6,2025-05-23,18,Friday,Agent_20,Tier 1,1.8,Small,Healthcare,2025-05
T001899,2024-12-15 05:21:27,2024-12-15 12:42:27,2024-12-17 20:01:52.214818,Low,Closed,Ui Bug,Phone,C0361,A014,441.0,62.673670782777776,168,0,False,False,2.7,2024-12-15,5,Sunday,Agent_14,Tier 1,5.5,Small,Healthcare,2024-12
T001900,2025-07-30 04:12:42,2025-07-30 15:31:42,2025-07-30 05:12:42.000000,Low,Closed,Api Failure,Email,C0646,A005,679.0,1.0,168,0,False,False,2.9,2025-07-30,4,Wednesday,Agent_5,Tier 1,1.6,Large,Healthcare,2025-07
T001901,2024-12-03 22:37:54,2024-12-03 23:03:54,2024-12-04 14:42:28.253337,High,Closed,Api Failure,Chat,C0504,A040,26.0,16.0761814825,24,0,False,True,4.5,2024-12-03,22,Tuesday,Agent_40,Tier 1,1.2,Small,Retail,2024-12
T001902,2025-04-03 02:28:26,2025-04-03 06:35:26,2025-04-04 04:02:30.052833,Low,Closed,Permission Issue,Chat,C0588,A034,247.0,25.56779245361111,168,0,False,False,2.7,2025-04-03,2,Thursday,Agent_34,Integration,4.4,Small,E-commerce,2025-04
T001903,2025-03-28 23:09:32,2025-03-29 02:49:32,2025-03-29 08:22:30.388672,Low,Closed,Payroll Sync Error,Email,C0030,A016,220.0,9.216219075555555,168,0,False,False,4.6,2025-03-28,23,Friday,Agent_16,Tier 1,6.1,Small,Education,2025-03
T001904,2025-01-09 07:21:39,2025-01-09 17:16:39,2025-01-11 23:57:17.925258,Low,Closed,Integration Config,Portal,C0439,A007,595.0,64.594145905,168,0,False,False,2.9,2025-01-09,7,Thursday,Agent_7,Tier 1,1.7,Enterprise,HR,2025-01
T001905,2025-08-04 00:02:33,2025-08-04 01:31:33,2025-08-04 01:02:33.000000,High,Closed,Api Failure,Email,C0340,A016,89.0,1.0,24,0,False,False,4.5,2025-08-04,0,Monday,Agent_16,Tier 1,6.1,Medium,Education,2025-08
T001906,2025-08-13 06:58:53,2025-08-13 09:35:53,2025-08-14 07:56:52.025605,Medium,Closed,Performance Issue,Chat,C0126,A007,157.0,24.96639600138889,72,0,False,False,4.4,2025-08-13,6,Wednesday,Agent_7,Tier 1,1.7,Small,FinTech,2025-08
T001907,2025-05-07 00:38:02,2025-05-07 04:00:02,2025-05-09 14:25:24.908446,Medium,Closed,Data Mismatch,Portal,C0596,A027,202.0,61.78969679055555,72,0,False,True,3.6,2025-05-07,0,Wednesday,Agent_27,Tier 1,1.3,Enterprise,Education,2025-05
T001908,2025-07-16 05:08:15,2025-07-16 09:00:15,2025-07-16 10:00:31.218300,Medium,Closed,Login Issue,Email,C0566,A014,232.0,4.87117175,72,0,False,False,3.9,2025-07-16,5,Wednesday,Agent_14,Tier 1,5.5,Large,Retail,2025-07
T001909,2024-11-05 08:39:54,2024-11-05 11:13:54,2024-11-05 16:04:18.723426,Low,Closed,Api Failure,Email,C0366,A014,154.0,7.406867618333333,168,0,False,False,3.7,2024-11-05,8,Tuesday,Agent_14,Tier 1,5.5,Large,Education,2024-11
T001910,2025-05-07 15:40:25,2025-05-07 16:27:25,2025-05-07 16:40:25.000000,High,Closed,Login Issue,Email,C0795,A033,47.0,1.0,24,0,True,False,4.7,2025-05-07,15,Wednesday,Agent_33,Tier 1,1.0,Small,Education,2025-05
T001911,2025-06-28 01:41:06,2025-06-28 05:28:06,2025-06-28 20:07:09.256198,Low,Closed,Api Failure,Phone,C0443,A033,227.0,18.43423783277778,168,0,True,False,4.0,2025-06-28,1,Saturday,Agent_33,Tier 1,1.0,Enterprise,E-commerce,2025-06
T001912,2024-12-06 02:35:49,2024-12-06 15:29:49,2024-12-06 13:59:51.489272,Low,Closed,Api Failure,Portal,C0263,A020,774.0,11.400691464444444,168,0,False,False,2.3,2024-12-06,2,Friday,Agent_20,Tier 1,1.8,Small,Education,2024-12
T001913,2025-09-05 21:08:10,2025-09-05 22:18:10,2025-09-06 06:51:56.235560,High,Closed,Billing Query,Email,C0222,A036,70.0,9.729509877777778,24,0,False,False,3.4,2025-09-05,21,Friday,Agent_36,Integration,3.6,Medium,Education,2025-09
T001914,2025-09-16 23:27:56,2025-09-17 00:36:56,2025-09-18 07:00:13.649050,High,Closed,Permission Issue,Email,C0002,A007,69.0,31.538235847222225,24,0,False,False,5.0,2025-09-16,23,Tuesday,Agent_7,Tier 1,1.7,Medium,HR,2025-09
T001915,2025-07-27 08:04:30,2025-07-27 11:37:30,2025-07-27 21:21:03.848420,Low,Closed,Login Issue,Email,C0394,A032,213.0,13.276069005555556,168,0,False,False,4.2,2025-07-27,8,Sunday,Agent_32,Tier 1,1.4,Large,Healthcare,2025-07
T001916,2025-04-22 19:16:04,2025-04-22 20:03:04,2025-04-23 19:13:26.703298,Medium,Pending,Ui Bug,Chat,C0306,A003,47.0,23.956306471666664,72,0,False,False,2.8,2025-04-22,19,Tuesday,Agent_3,Tier 2,1.1,Large,Education,2025-04
T001917,2024-11-10 01:27:57,2024-11-10 01:59:57,2024-11-11 02:44:37.769186,High,Closed,Payroll Sync Error,Chat,C0146,A039,32.0,25.277991440555557,24,0,False,False,3.3,2024-11-10,1,Sunday,Agent_39,Tier 2,1.9,Small,FinTech,2024-11
T001918,2025-07-09 22:14:01,2025-07-09 23:37:01,2025-07-10 12:58:52.322143,High,Closed,Api Failure,Email,C0530,A029,83.0,14.747589484166665,24,0,False,False,3.0,2025-07-09,22,Wednesday,Agent_29,Tier 2,1.2,Medium,Retail,2025-07
T001919,2025-01-21 19:22:12,2025-01-21 19:55:12,2025-01-22 00:07:39.806944,High,Closed,Login Issue,Email,C0528,A024,33.0,4.757724151111111,24,0,False,True,3.6,2025-01-21,19,Tuesday,Agent_24,Tier 1,1.9,Small,E-commerce,2025-01
T001920,2025-10-03 05:43:24,2025-10-03 13:27:24,2025-10-03 06:43:24.000000,Low,Closed,Integration Config,Chat,C0308,A022,464.0,1.0,168,0,False,False,3.5,2025-10-03,5,Friday,Agent_22,Tier 1,1.6,Small,E-commerce,2025-10
T001921,2025-04-09 13:03:32,2025-04-09 13:39:32,2025-04-10 05:35:38.772940,High,Closed,Performance Issue,Email,C0671,A006,36.0,16.535214705555557,24,0,False,False,4.4,2025-04-09,13,Wednesday,Agent_6,Tier 1,3.2,Small,HR,2025-04
T001922,2025-03-19 21:10:01,2025-03-20 06:59:01,2025-03-21 16:54:00.546232,Low,Closed,Payroll Sync Error,Email,C0340,A024,589.0,43.73320728666666,168,0,False,False,3.2,2025-03-19,21,Wednesday,Agent_24,Tier 1,1.9,Medium,Education,2025-03
T001923,2025-01-12 21:51:32,2025-01-13 03:37:32,2025-01-13 17:46:30.287610,Low,Closed,Api Failure,Email,C0352,A040,346.0,19.91619100277778,168,0,False,False,3.6,2025-01-12,21,Sunday,Agent_40,Tier 1,1.2,Medium,FinTech,2025-01
T001924,2025-07-20 07:09:22,2025-07-20 14:28:22,2025-07-22 22:58:42.812420,Low,Closed,Payroll Sync Error,Chat,C0209,A023,439.0,63.822447894444444,168,0,False,False,3.6,2025-07-20,7,Sunday,Agent_23,Tier 1,4.5,Small,Healthcare,2025-07
T001925,2025-08-05 22:31:50,2025-08-06 12:57:50,2025-08-07 22:23:23.050857,Low,Closed,Performance Issue,Email,C0205,A038,866.0,47.85918079361111,168,0,False,False,1.0,2025-08-05,22,Tuesday,Agent_38,Tier 1,1.2,Medium,HR,2025-08
T001926,2025-09-26 11:09:57,2025-09-26 14:59:57,2025-09-26 15:18:03.320885,Medium,Closed,Login Issue,Email,C0625,A010,230.0,4.135089134722222,72,0,True,False,3.8,2025-09-26,11,Friday,Agent_10,Tier 2,1.4,Small,Healthcare,2025-09
T001927,2025-01-08 14:50:43,2025-01-08 18:24:43,2025-01-10 03:39:10.727509,Low,Closed,Data Mismatch,Chat,C0690,A016,214.0,36.80770208583333,168,0,False,False,3.7,2025-01-08,14,Wednesday,Agent_16,Tier 1,6.1,Large,Retail,2025-01
T001928,2025-03-13 17:59:45,2025-03-13 23:04:45,2025-03-13 18:59:45.000000,Low,Closed,Billing Query,Portal,C0721,A011,305.0,1.0,168,0,False,False,2.9,2025-03-13,17,Thursday,Agent_11,Tier 1,8.0,Medium,HR,2025-03
T001929,2025-09-14 21:22:03,2025-09-15 00:45:03,2025-09-15 13:24:51.083135,Low,Closed,Payroll Sync Error,Chat,C0636,A032,203.0,16.046689759722224,168,0,True,False,4.7,2025-09-14,21,Sunday,Agent_32,Tier 1,1.4,Large,Retail,2025-09
T001930,2025-09-11 02:24:08,2025-09-11 02:34:08,2025-09-11 03:24:08.000000,Urgent,Closed,Data Mismatch,Email,C0015,A006,10.0,1.0,4,0,False,False,3.9,2025-09-11,2,Thursday,Agent_6,Tier 1,3.2,Medium,Education,2025-09
T001931,2025-02-21 13:18:20,2025-02-21 19:25:20,2025-02-22 04:17:39.267721,Low,Closed,Login Issue,Portal,C0428,A024,367.0,14.988685478055555,168,0,False,False,3.9,2025-02-21,13,Friday,Agent_24,Tier 1,1.9,Large,FinTech,2025-02
T001932,2025-10-22 16:46:04,2025-10-23 05:05:04,2025-10-23 10:40:30.224164,Low,Closed,Permission Issue,Email,C0476,A033,739.0,17.90728449,168,0,False,False,2.7,2025-10-22,16,Wednesday,Agent_33,Tier 1,1.0,Small,Retail,2025-10
T001933,2025-07-23 04:51:06,2025-07-23 08:01:06,2025-07-23 16:10:36.292224,Medium,Closed,Api Failure,Email,C0298,A012,190.0,11.325081173333333,72,0,False,False,2.7,2025-07-23,4,Wednesday,Agent_12,Escalations,4.0,Small,Education,2025-07
T001934,2024-11-10 20:12:30,2024-11-10 21:28:30,2024-11-11 20:04:21.433470,High,Closed,Performance Issue,Portal,C0557,A027,76.0,23.864287075,24,0,False,False,3.5,2024-11-10,20,Sunday,Agent_27,Tier 1,1.3,Medium,FinTech,2024-11
T001935,2025-04-06 10:16:29,2025-04-06 11:04:29,2025-04-07 04:35:46.814868,Medium,Closed,Billing Query,Chat,C0094,A038,48.0,18.32161524111111,72,0,False,False,4.5,2025-04-06,10,Sunday,Agent_38,Tier 1,1.2,Small,Healthcare,2025-04
T001936,2025-09-28 12:54:11,2025-09-28 13:01:11,2025-09-29 15:44:33.552507,Urgent,Closed,Integration Config,Chat,C0107,A018,7.0,26.839597918611112,4,0,False,False,3.9,2025-09-28,12,Sunday,Agent_18,Tier 2,1.4,Large,Retail,2025-09
T001937,2025-03-15 04:30:36,2025-03-15 14:35:36,2025-03-15 22:06:41.309248,Low,Closed,Ui Bug,Email,C0419,A039,605.0,17.601474791111112,168,0,False,False,2.8,2025-03-15,4,Saturday,Agent_39,Tier 2,1.9,Enterprise,Education,2025-03
T001938,2025-02-08 00:44:15,2025-02-08 07:18:15,2025-02-10 11:35:31.031843,Low,Closed,Integration Config,Email,C0278,A013,394.0,58.85445328972222,168,0,False,False,2.2,2025-02-08,0,Saturday,Agent_13,Integration,6.6,Medium,HR,2025-02
T001939,2025-06-10 04:34:55,2025-06-10 05:43:55,2025-06-10 15:30:36.640613,High,Closed,Login Issue,Email,C0128,A040,69.0,10.928233503611112,24,0,False,False,3.8,2025-06-10,4,Tuesday,Agent_40,Tier 1,1.2,Medium,HR,2025-06
T001940,2024-11-06 00:57:57,2024-11-06 03:25:57,2024-11-07 02:04:56.115588,Medium,Closed,Api Failure,Email,C0459,A030,148.0,25.116420996666665,72,0,False,False,4.5,2024-11-06,0,Wednesday,Agent_30,Tier 1,9.7,Small,Education,2024-11
T001941,2025-02-25 13:48:51,2025-02-26 01:49:51,2025-02-25 15:38:31.543887,Low,Closed,Login Issue,Email,C0038,A013,721.0,1.8279288575,168,0,False,False,2.2,2025-02-25,13,Tuesday,Agent_13,Integration,6.6,Small,Healthcare,2025-02
T001942,2025-04-26 07:07:48,2025-04-26 15:11:48,2025-04-28 20:14:22.794242,Low,Closed,Data Mismatch,Email,C0609,A034,484.0,61.109665067222224,168,0,False,False,4.2,2025-04-26,7,Saturday,Agent_34,Integration,4.4,Medium,Education,2025-04
T001943,2025-08-11 17:21:40,2025-08-11 17:30:40,2025-08-11 18:21:40.000000,Urgent,Closed,Permission Issue,Email,C0198,A036,9.0,1.0,4,0,False,False,4.9,2025-08-11,17,Monday,Agent_36,Integration,3.6,Medium,Retail,2025-08
T001944,2025-01-05 09:59:04,2025-01-05 10:40:04,2025-01-05 10:59:04.000000,High,Closed,Performance Issue,Chat,C0704,A030,41.0,1.0,24,0,False,False,4.4,2025-01-05,9,Sunday,Agent_30,Tier 1,9.7,Small,HR,2025-01
T001945,2025-10-06 20:14:40,2025-10-07 05:18:40,2025-10-07 21:05:30.653797,Low,Closed,Data Mismatch,Portal,C0357,A025,544.0,24.847403832500003,168,0,False,False,3.5,2025-10-06,20,Monday,Agent_25,Tier 1,1.7,Small,Retail,2025-10
T001946,2024-12-21 02:01:48,2024-12-21 08:45:48,2024-12-22 07:02:26.170195,Low,Closed,Integration Config,Phone,C0007,A002,404.0,29.010602831944443,168,0,False,False,3.7,2024-12-21,2,Saturday,Agent_2,Escalations,2.4,Medium,FinTech,2024-12
T001947,2025-03-12 08:24:01,2025-03-12 08:38:01,2025-03-12 17:56:25.384551,High,Closed,Billing Query,Phone,C0556,A036,14.0,9.540106819722222,24,0,False,False,2.8,2025-03-12,8,Wednesday,Agent_36,Integration,3.6,Small,Education,2025-03
T001948,2025-06-01 11:37:16,2025-06-01 16:32:16,2025-06-02 00:26:04.534550,Low,Closed,Performance Issue,Email,C0332,A018,295.0,12.813481819444444,168,0,False,False,3.5,2025-06-01,11,Sunday,Agent_18,Tier 2,1.4,Enterprise,FinTech,2025-06
T001949,2025-05-23 06:44:37,2025-05-23 15:32:37,2025-05-24 16:39:04.800400,Low,Closed,Ui Bug,Email,C0519,A005,528.0,33.90772233333333,168,0,False,False,2.3,2025-05-23,6,Friday,Agent_5,Tier 1,1.6,Small,Retail,2025-05
T001950,2025-06-23 15:05:24,2025-06-23 21:16:24,2025-06-24 05:14:06.687305,Low,Closed,Login Issue,Email,C0194,A019,371.0,14.145190918055555,168,0,False,False,3.8,2025-06-23,15,Monday,Agent_19,Tier 1,1.1,Large,Retail,2025-06
T001951,2025-08-02 15:32:10,2025-08-03 00:02:10,2025-08-05 00:31:47.582559,Low,Closed,Ui Bug,Email,C0316,A018,510.0,56.99377293305555,168,0,False,False,2.4,2025-08-02,15,Saturday,Agent_18,Tier 2,1.4,Large,FinTech,2025-08
T001952,2025-03-10 19:53:58,2025-03-10 20:33:58,2025-03-12 01:27:19.116555,High,Closed,Ui Bug,Chat,C0001,A032,40.0,29.555865709722223,24,0,False,False,4.0,2025-03-10,19,Monday,Agent_32,Tier 1,1.4,Large,FinTech,2025-03
T001953,2025-03-27 05:10:10,2025-03-27 06:57:10,2025-03-29 23:42:23.415186,Medium,Closed,Data Mismatch,Portal,C0062,A021,107.0,66.53705977388888,72,0,False,False,3.3,2025-03-27,5,Thursday,Agent_21,Tier 2,2.0,Small,FinTech,2025-03
T001954,2025-06-18 19:37:38,2025-06-19 04:33:38,2025-06-19 00:45:38.503274,Low,Closed,Performance Issue,Portal,C0343,A010,536.0,5.133473131666666,168,0,False,False,3.2,2025-06-18,19,Wednesday,Agent_10,Tier 2,1.4,Small,HR,2025-06
T001955,2025-07-30 07:56:25,2025-07-30 14:10:25,2025-07-31 14:06:25.288039,Low,Closed,Billing Query,Email,C0601,A037,374.0,30.1667466775,168,0,False,False,3.2,2025-07-30,7,Wednesday,Agent_37,Tier 1,4.0,Large,FinTech,2025-07
T001956,2025-09-20 05:45:05,2025-09-20 05:57:05,2025-09-20 10:03:02.776153,High,Closed,Api Failure,Portal,C0018,A022,12.0,4.299382264722222,24,0,False,True,4.3,2025-09-20,5,Saturday,Agent_22,Tier 1,1.6,Small,E-commerce,2025-09
T001957,2025-01-15 16:17:35,2025-01-16 00:14:35,2025-01-16 05:15:35.398649,Low,Closed,Login Issue,Email,C0620,A013,477.0,12.9667774025,168,0,False,False,4.1,2025-01-15,16,Wednesday,Agent_13,Integration,6.6,Small,HR,2025-01
T001958,2025-08-20 17:31:24,2025-08-20 19:58:24,2025-08-22 07:51:42.469842,Medium,Closed,Payroll Sync Error,Email,C0647,A017,147.0,38.338463845,72,0,False,False,2.6,2025-08-20,17,Wednesday,Agent_17,Tier 1,1.2,Small,Education,2025-08
T001959,2025-10-21 03:04:18,2025-10-21 06:36:18,2025-10-22 14:59:37.144353,Low,Closed,Payroll Sync Error,Chat,C0371,A009,212.0,35.9219845425,168,0,False,False,3.9,2025-10-21,3,Tuesday,Agent_9,Tier 2,2.6,Medium,Healthcare,2025-10
T001960,2025-07-22 06:17:29,2025-07-22 11:18:29,2025-07-22 10:41:30.175367,Low,Closed,Api Failure,Chat,C0579,A024,301.0,4.400326490833334,168,0,False,False,1.9,2025-07-22,6,Tuesday,Agent_24,Tier 1,1.9,Medium,E-commerce,2025-07
T001961,2025-03-28 03:30:56,2025-03-28 05:41:56,2025-03-28 12:27:11.716155,Medium,Closed,Billing Query,Phone,C0605,A014,131.0,8.937698931944444,72,0,False,False,4.3,2025-03-28,3,Friday,Agent_14,Tier 1,5.5,Large,Retail,2025-03
T001962,2025-09-20 15:18:05,2025-09-20 17:33:05,2025-09-20 16:18:05.000000,Medium,Closed,Api Failure,Email,C0650,A008,135.0,1.0,72,0,False,False,3.0,2025-09-20,15,Saturday,Agent_8,Integration,2.5,Small,E-commerce,2025-09
T001963,2025-08-02 00:27:42,2025-08-02 01:52:42,2025-08-02 10:59:09.313767,High,Closed,Ui Bug,Email,C0701,A037,85.0,10.524253824166667,24,0,False,False,3.1,2025-08-02,0,Saturday,Agent_37,Tier 1,4.0,Medium,Education,2025-08
T001964,2025-06-18 19:05:15,2025-06-18 23:57:15,2025-06-19 09:59:59.602106,Low,Closed,Payroll Sync Error,Email,C0571,A019,292.0,14.912389473888888,168,0,False,False,3.8,2025-06-18,19,Wednesday,Agent_19,Tier 1,1.1,Small,Education,2025-06
T001965,2024-12-03 22:03:00,2024-12-04 04:12:00,2024-12-04 07:49:24.357722,Low,Closed,Ui Bug,Email,C0699,A028,369.0,9.773432700555556,168,0,False,False,4.4,2024-12-03,22,Tuesday,Agent_28,Tier 2,4.2,Medium,E-commerce,2024-12
T001966,2025-07-31 09:45:15,2025-07-31 22:42:15,2025-07-31 21:52:28.287961,Low,Closed,Billing Query,Portal,C0235,A030,777.0,12.120357766944444,168,0,False,False,3.1,2025-07-31,9,Thursday,Agent_30,Tier 1,9.7,Large,HR,2025-07
T001967,2025-03-08 10:23:06,2025-03-08 15:46:06,2025-03-10 12:50:53.947364,Low,Closed,Permission Issue,Portal,C0069,A007,323.0,50.46331871222222,168,0,False,False,3.4,2025-03-08,10,Saturday,Agent_7,Tier 1,1.7,Small,Retail,2025-03
T001968,2025-03-31 04:34:46,2025-03-31 05:33:46,2025-03-31 16:58:00.819988,High,Closed,Login Issue,Portal,C0447,A026,59.0,12.387449996666668,24,0,False,True,4.8,2025-03-31,4,Monday,Agent_26,Tier 2,2.6,Small,Retail,2025-03
T001969,2025-08-14 14:05:55,2025-08-14 19:32:55,2025-08-16 05:56:38.382881,Low,Closed,Billing Query,Email,C0610,A040,327.0,39.84538413361111,168,0,False,False,1.8,2025-08-14,14,Thursday,Agent_40,Tier 1,1.2,Small,Education,2025-08
T001970,2025-04-25 07:55:30,2025-04-25 20:44:30,2025-04-25 13:45:33.372030,Low,Closed,Api Failure,Email,C0008,A011,769.0,5.834270008333333,168,0,False,False,3.2,2025-04-25,7,Friday,Agent_11,Tier 1,8.0,Medium,Retail,2025-04
T001971,2024-12-29 15:15:12,2024-12-29 17:07:12,2024-12-31 04:03:09.153143,Medium,Closed,Data Mismatch,Portal,C0462,A014,112.0,36.79920920638889,72,0,False,False,2.9,2024-12-29,15,Sunday,Agent_14,Tier 1,5.5,Medium,HR,2024-12
T001972,2025-02-25 10:50:03,2025-02-26 00:27:03,2025-02-25 14:22:57.090693,Low,Closed,Login Issue,Portal,C0311,A021,817.0,3.548358525833333,168,0,False,False,2.7,2025-02-25,10,Tuesday,Agent_21,Tier 2,2.0,Enterprise,HR,2025-02
T001973,2025-06-30 13:31:42,2025-06-30 15:03:42,2025-06-30 19:19:45.834328,High,Closed,Data Mismatch,Email,C0134,A008,92.0,5.801065091111111,24,0,False,True,4.6,2025-06-30,13,Monday,Agent_8,Integration,2.5,Small,FinTech,2025-06
T001974,2025-09-14 08:38:47,2025-09-14 10:46:47,2025-09-14 14:38:26.090110,Medium,Open,Login Issue,Phone,C0385,A003,128.0,5.994191697222223,72,0,False,False,5.0,2025-09-14,8,Sunday,Agent_3,Tier 2,1.1,Enterprise,Healthcare,2025-09
T001975,2025-09-22 06:59:46,2025-09-22 17:51:46,2025-09-24 01:12:37.819985,Low,Closed,Data Mismatch,Email,C0056,A028,652.0,42.21439444027778,168,0,False,False,2.7,2025-09-22,6,Monday,Agent_28,Tier 2,4.2,Small,Healthcare,2025-09
T001976,2025-02-12 14:17:48,2025-02-13 04:48:48,2025-02-15 04:45:56.057390,Low,Closed,Data Mismatch,Portal,C0360,A029,871.0,62.46890483055556,168,0,False,False,1.0,2025-02-12,14,Wednesday,Agent_29,Tier 2,1.2,Small,HR,2025-02
T001977,2025-01-01 08:35:58,2025-01-01 10:52:58,2025-01-02 16:58:29.757872,Medium,Closed,Payroll Sync Error,Email,C0114,A023,137.0,32.37548829777778,72,0,False,False,3.8,2025-01-01,8,Wednesday,Agent_23,Tier 1,4.5,Medium,Education,2025-01
T001978,2025-05-31 14:42:41,2025-05-31 15:46:41,2025-05-31 15:42:41.000000,High,Closed,Performance Issue,Portal,C0088,A018,64.0,1.0,24,0,False,False,4.8,2025-05-31,14,Saturday,Agent_18,Tier 2,1.4,Small,E-commerce,2025-05
T001979,2025-06-13 19:56:58,2025-06-13 20:55:58,2025-06-13 20:56:58.000000,High,Closed,Login Issue,Email,C0138,A035,59.0,1.0,24,0,False,False,4.2,2025-06-13,19,Friday,Agent_35,Escalations,3.5,Medium,E-commerce,2025-06
T001980,2025-05-27 23:42:27,2025-05-28 02:56:27,2025-05-28 09:29:17.129610,Low,Closed,Billing Query,Chat,C0108,A013,194.0,9.780591558333334,168,0,False,False,2.8,2025-05-27,23,Tuesday,Agent_13,Integration,6.6,Medium,HR,2025-05
T001981,2025-04-16 02:19:30,2025-04-16 08:57:30,2025-04-16 03:19:30.000000,Low,Closed,Api Failure,Email,C0500,A012,398.0,1.0,168,0,False,False,2.0,2025-04-16,2,Wednesday,Agent_12,Escalations,4.0,Small,E-commerce,2025-04
T001982,2024-12-27 14:04:44,2024-12-27 17:27:44,2024-12-28 17:48:03.799847,Medium,Closed,Integration Config,Email,C0535,A005,203.0,27.722166624166668,72,0,False,False,4.4,2024-12-27,14,Friday,Agent_5,Tier 1,1.6,Large,Healthcare,2024-12
T001983,2025-01-22 13:30:56,2025-01-23 05:01:56,2025-01-24 23:26:07.498297,Low,Closed,Data Mismatch,Email,C0144,A039,931.0,57.91986063805556,168,0,True,False,1.6,2025-01-22,13,Wednesday,Agent_39,Tier 2,1.9,Small,Education,2025-01
T001984,2024-11-11 02:05:22,2024-11-11 04:44:22,2024-11-11 21:15:37.284190,Low,Closed,Payroll Sync Error,Chat,C0656,A011,159.0,19.170912275000003,168,0,False,False,5.0,2024-11-11,2,Monday,Agent_11,Tier 1,8.0,Large,Education,2024-11
T001985,2025-07-23 04:45:47,2025-07-23 04:59:47,2025-07-23 12:44:51.107848,Urgent,Closed,Api Failure,Email,C0056,A011,14.0,7.984474402222222,4,0,False,False,4.3,2025-07-23,4,Wednesday,Agent_11,Tier 1,8.0,Small,Healthcare,2025-07
T001986,2025-04-29 16:07:45,2025-04-29 17:37:45,2025-04-30 17:35:29.626827,Medium,Closed,Ui Bug,Chat,C0620,A031,90.0,25.462396340833333,72,0,False,False,4.0,2025-04-29,16,Tuesday,Agent_31,Tier 2,4.0,Small,HR,2025-04
T001987,2025-09-06 02:54:31,2025-09-06 06:39:31,2025-09-07 10:29:36.373625,Medium,Closed,Permission Issue,Email,C0006,A031,225.0,31.584826006944443,72,0,False,False,2.4,2025-09-06,2,Saturday,Agent_31,Tier 2,4.0,Small,FinTech,2025-09
T001988,2025-08-01 22:25:25,2025-08-02 08:21:25,2025-08-01 23:25:25.000000,Low,Closed,Performance Issue,Email,C0542,A013,596.0,1.0,168,0,False,False,3.5,2025-08-01,22,Friday,Agent_13,Integration,6.6,Small,Retail,2025-08
T001989,2025-10-08 21:00:40,2025-10-08 23:09:40,2025-10-09 05:49:04.883855,Low,Closed,Login Issue,Chat,C0447,A014,129.0,8.806912181944444,168,0,False,False,3.4,2025-10-08,21,Wednesday,Agent_14,Tier 1,5.5,Small,Retail,2025-10
T001990,2025-04-21 22:37:11,2025-04-22 01:50:11,2025-04-22 03:01:54.673548,Medium,Closed,Api Failure,Email,C0385,A025,193.0,4.412131541111111,72,0,False,False,3.6,2025-04-21,22,Monday,Agent_25,Tier 1,1.7,Enterprise,Healthcare,2025-04
